Year,playerId,season,Name,Team,position,Situation,GP,TOI,XGA,GA,UnblockedSA,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties,Year,NameYear,Votes
2018,8479394,2018,Carter Hart,PHI,G,5on5,31,84743,61.91,67,1477,47.52,59,183.62,231,764.44,797,22.3,18,407.16,312,329.21,366,60.01,818,172,64,22.88,20.55,18.48,30,20,17,423,0,0,2018,Carter Hart2018,0
2018,8479394,2018,Carter Hart,PHI,G,4on5,31,7044,10.45,9,173,7.61,9,18.28,21,86.68,90,0.51,1,51.08,44,29.79,32,9.6,92,13,15,1.83,1.47,7.15,2,2,5,53,0,0,2018,Carter Hart2018,0
2018,8479394,2018,Carter Hart,PHI,G,5on4,31,8072,1.89,1,41,1.03,1,2.73,3,24.09,32,4.75,2,6.13,4,25.56,29,1.88,30,5,3,0.51,0.59,0.79,0,0,1,3,0,0,2018,Carter Hart2018,0
2018,8477968,2018,Alex Nedeljkovic,CAR,G,other,1,90,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Alex Nedeljkovic2018,0
2018,8477968,2018,Alex Nedeljkovic,CAR,G,all,1,3600,1.35,2,50,1.69,2,6.91,7,26.84,26,1.04,1,16.25,12,11.77,13,1.34,35,4,0,0.87,0.48,0,0,2,0,11,0,0,2018,Alex Nedeljkovic2018,0
2018,8477968,2018,Alex Nedeljkovic,CAR,G,5on5,1,2871,0.9,2,40,1.35,1,5.55,6,22.17,23,0.89,1,13.49,9,9.96,11,0.89,30,2,0,0.66,0.24,0,0,2,0,8,0,0,2018,Alex Nedeljkovic2018,0
2018,8477968,2018,Alex Nedeljkovic,CAR,G,4on5,1,240,0.42,0,9,0.32,1,1.28,1,4,3,0,0,2.56,3,1.17,1,0.41,4,2,0,0.18,0.24,0,0,0,0,3,0,0,2018,Alex Nedeljkovic2018,0
2018,8477968,2018,Alex Nedeljkovic,CAR,G,5on4,1,399,0.04,0,1,0.03,0,0.08,0,0.68,0,0.13,0,0.21,0,0.64,1,0.04,1,0,0,0.04,0,0,0,0,0,0,0,0,2018,Alex Nedeljkovic2018,0
2018,8471227,2018,Devan Dubnyk,MIN,G,other,67,7281,8.81,10,178,6.99,6,18,16,90.66,84,1.61,3,56.71,49,34.62,46,8.36,91,32,6,2.77,4.03,2.01,3,4,3,49,0,0,2018,Devan Dubnyk2018,0
2018,8471227,2018,Devan Dubnyk,MIN,G,all,67,230063,148.66,165,3632,127.47,121,427.59,434,1858.93,1877,62.25,49,1063.66,843,816.94,1015,144.23,2061,469,115,54.74,55.6,38.31,76,49,40,987,2,1,2018,Devan Dubnyk2018,0
2018,8471227,2018,Devan Dubnyk,MIN,G,5on5,67,188080,109.01,123,2904,95.87,96,352.53,364,1473.2,1465,51.39,37,832.63,638,644.41,804,106.15,1642,363,77,44.82,43.16,21.02,59,41,23,822,2,1,2018,Devan Dubnyk2018,0
2018,8471227,2018,Devan Dubnyk,MIN,G,4on5,67,17529,27.79,28,476,22.75,17,52.32,50,254.74,266,0.96,1,164.18,146,88.87,116,26.68,270,67,27,6.29,7.52,13.99,11,4,13,112,0,0,2018,Devan Dubnyk2018,0
2018,8471227,2018,Devan Dubnyk,MIN,G,5on4,67,17173,2.74,4,68,1.68,2,3.93,3,35.89,57,8.15,8,8.18,9,46.45,45,2.72,54,5,5,0.78,0.67,1.28,3,0,1,4,0,0,2018,Devan Dubnyk2018,0
2018,8474651,2018,Braden Holtby,WSH,G,other,59,4995,12.48,7,151,6.77,9,15.23,12,82.44,74,1.54,6,49.08,51,25.63,31,11.51,65,30,17,2.47,3.52,6.49,3,1,3,39,0,0,2018,Braden Holtby2018,0
2018,8474651,2018,Braden Holtby,WSH,G,all,59,204398,171.45,160,3399,129.01,173,414.04,370,1817.17,1795,55.47,69,1008.6,858,769.58,949,164.42,1851,540,165,51.91,66.41,53.13,48,62,50,843,2,1,2018,Braden Holtby2018,0
2018,8474651,2018,Braden Holtby,WSH,G,5on5,59,164627,123.67,111,2721,99.7,144,347.79,313,1462.39,1435,44.73,52,804.67,675,624.41,773,119.26,1520,424,107,43.26,52.6,27.8,39,51,21,670,2,1,2018,Braden Holtby2018,0
2018,8474651,2018,Braden Holtby,WSH,G,4on5,59,17874,29.38,36,436,19.84,18,44.83,43,222.01,219,1.18,1,139.18,111,73.49,98,27.82,217,63,35,5.25,7.4,16.73,5,8,23,121,0,0,2018,Braden Holtby2018,0
2018,8474651,2018,Braden Holtby,WSH,G,5on4,59,16902,4.7,3,79,2.2,2,5.07,2,43.69,60,7.9,10,11.96,15,43.79,47,4.64,44,20,5,0.82,2.54,1.34,0,1,2,10,0,0,2018,Braden Holtby2018,0
2018,8474593,2018,Jacob Markstrom,VAN,G,other,60,5545,9.34,9,147,5.15,6,14.8,9,74.59,70,1.43,3,41.09,34,29.42,47,9,73,26,9,3.21,3.41,2.72,5,3,1,39,0,0,2018,Jacob Markstrom2018,0
2018,8474593,2018,Jacob Markstrom,VAN,G,all,60,214748,164.37,166,3494,126.14,136,418.02,475,1834.39,1893,56.34,73,1011.34,783,773.11,973,157.75,1981,463,158,57.84,57.69,48.84,65,52,49,892,2,1,2018,Jacob Markstrom2018,0
2018,8474593,2018,Jacob Markstrom,VAN,G,5on5,60,173580,120.93,122,2804,95.58,108,348.32,399,1470.39,1524,45.33,59,804.28,616,622.13,778,117.16,1619,353,104,47.59,44.03,29.31,51,41,30,728,0,0,2018,Jacob Markstrom2018,0
2018,8474593,2018,Jacob Markstrom,VAN,G,4on5,60,17252,26.57,29,450,21.95,16,46.8,63,229.52,235,1.14,1,148.45,122,75.95,92,24.64,235,63,34,5.51,7.51,13.55,6,6,17,118,2,1,2018,Jacob Markstrom2018,0
2018,8474593,2018,Jacob Markstrom,VAN,G,5on4,60,18371,6.56,5,77,2.82,6,6.2,4,49.67,54,7.89,8,13.09,6,39.91,49,6.01,44,17,11,1.09,2.22,3.26,2,2,1,5,0,0,2018,Jacob Markstrom2018,0
2018,8475277,2018,Edward Pasquale,T.B,G,other,3,382,0.77,1,11,0.68,0,1.02,1,6.9,7,0.12,0,4.06,6,2.27,1,0.74,4,5,0,0.21,0.56,0,0,1,0,2,0,0,2018,Edward Pasquale2018,0
2018,8475277,2018,Edward Pasquale,T.B,G,all,3,10918,9.34,12,188,7.33,8,23.39,18,106.08,102,2.63,2,59.03,54,44.58,54,9.06,103,39,5,3.17,4.61,1.56,4,7,1,41,0,0,2018,Edward Pasquale2018,0
2018,8475277,2018,Edward Pasquale,T.B,G,5on5,3,9608,7.69,11,162,6.07,8,21.05,15,91.57,85,2.31,2,50.39,45,38.89,48,7.45,92,31,4,2.72,3.69,1.27,4,6,1,35,0,0,2018,Edward Pasquale2018,0
2018,8475277,2018,Edward Pasquale,T.B,G,4on5,3,544,0.89,0,14,0.57,0,1.31,2,7.32,9,0.08,0,4.58,3,2.46,4,0.87,6,3,1,0.25,0.35,0.28,0,0,0,4,0,0,2018,Edward Pasquale2018,0
2018,8475277,2018,Edward Pasquale,T.B,G,5on4,3,384,0,0,1,0.01,0,0.01,0,0.3,1,0.12,0,0.01,0,0.96,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2018,Edward Pasquale2018,0
2018,8471239,2018,Cory Schneider,N.J,G,other,26,1349,2.43,6,50,1.93,2,6.25,8,30.29,30,0.45,1,16.63,8,13.72,17,2.38,32,9,1,1.17,0.96,0.31,4,1,1,8,0,0,2018,Cory Schneider2018,0
2018,8471239,2018,Cory Schneider,N.J,G,all,26,81092,58.35,70,1332,46.57,45,166.02,182,710.97,720,20.5,24,400.21,308,303.47,368,56.73,768,184,46,22.47,22.54,13.34,31,24,15,334,0,0,2018,Cory Schneider2018,0
2018,8471239,2018,Cory Schneider,N.J,G,5on5,26,66511,43.35,52,1063,35.88,33,138.42,152,570.39,579,16.85,18,321.95,246,242.59,298,42.34,631,143,27,18.5,17.7,7.15,24,22,6,262,0,0,2018,Cory Schneider2018,0
2018,8471239,2018,Cory Schneider,N.J,G,4on5,26,7056,9.5,9,181,7.43,8,17.92,18,85.59,83,0.47,0,54.78,47,27.49,35,9.04,84,22,14,2.38,2.52,4.61,3,1,5,61,0,0,2018,Cory Schneider2018,0
2018,8471239,2018,Cory Schneider,N.J,G,5on4,26,6176,2.83,3,33,1.11,2,2.92,3,21.76,25,2.73,5,5.34,6,18.23,16,2.74,19,8,4,0.37,1.18,1.28,0,0,3,2,0,0,2018,Cory Schneider2018,0
2018,8471734,2018,Jonathan Quick,L.A,G,other,46,3535,8.48,11,93,4.37,8,11.44,10,59.29,59,1.43,2,33.76,19,21.92,31,7.36,55,17,10,2.36,1.88,4.25,3,3,5,11,0,0,2018,Jonathan Quick2018,1
2018,8471734,2018,Jonathan Quick,L.A,G,all,46,155231,125.71,150,2534,90.69,126,306.31,284,1348.48,1330,41.97,38,750.37,603,579.07,702,120.02,1435,354,122,41.07,42.63,42,55,55,40,623,6,3,2018,Jonathan Quick2018,1
2018,8471734,2018,Jonathan Quick,L.A,G,5on5,46,130220,92.2,109,2088,71.34,103,258.93,244,1097.54,1074,34.19,31,609.24,485,475.3,577,89.59,1190,283,81,34.18,34.34,23.68,44,44,21,534,6,3,2018,Jonathan Quick2018,1
2018,8471734,2018,Jonathan Quick,L.A,G,4on5,46,10381,19.4,23,278,12.27,12,29.94,25,147.24,144,0.86,2,92.3,84,46.62,60,17.71,153,32,24,3.65,3.69,12.05,7,4,12,69,0,0,2018,Jonathan Quick2018,1
2018,8471734,2018,Jonathan Quick,L.A,G,5on4,46,11095,4.34,7,56,1.99,2,4.07,3,35.32,43,5.27,3,9.16,10,31.44,29,4.2,29,17,6,0.49,2.1,1.75,1,4,2,4,0,0,2018,Jonathan Quick2018,1
2018,8477424,2018,Juuse Saros,NSH,G,other,31,3859,5.06,4,89,3.64,5,9.25,4,46.45,40,0.69,2,28.11,27,16.37,21,4.71,39,21,4,1.4,2.15,1.51,0,1,3,25,0,0,2018,Juuse Saros2018,0
2018,8477424,2018,Juuse Saros,NSH,G,all,31,101773,79.31,75,1615,60.64,70,197.19,215,881.48,871,26.32,34,494.02,362,376.26,484,76.32,919,240,77,26.12,27.65,25.55,24,28,23,379,0,0,2018,Juuse Saros2018,0
2018,8477424,2018,Juuse Saros,NSH,G,5on5,31,80991,56.87,52,1264,45.26,57,160.26,183,691.03,691,21.25,27,378.61,252,299.68,396,54.99,731,178,54,21.06,20.93,14.87,20,23,9,301,0,0,2018,Juuse Saros2018,0
2018,8477424,2018,Juuse Saros,NSH,G,4on5,31,8645,15.65,17,231,10.88,7,25.22,26,125.86,120,0.86,0,82.39,78,42.7,49,14.89,126,39,16,3.03,4.26,8.35,3,3,11,50,0,0,2018,Juuse Saros2018,0
2018,8477424,2018,Juuse Saros,NSH,G,5on4,31,8278,1.57,1,29,0.81,1,2.11,1,16.54,18,3.41,5,4.32,5,16.72,18,1.57,22,1,3,0.57,0.19,0.81,1,0,0,3,0,0,2018,Juuse Saros2018,0
2018,8475789,2018,Jack Campbell,L.A,G,other,31,3306,1.88,2,45,1.57,1,4.54,7,21.35,21,0.79,1,13.57,10,7.74,8,1.83,24,5,1,0.94,0.71,0.23,1,1,0,15,0,0,2018,Jack Campbell2018,0
2018,8475789,2018,Jack Campbell,L.A,G,all,31,95348,71.72,61,1607,58.72,63,202.31,248,863.1,845,23.84,22,483.84,394,369.26,424,69.26,935,217,64,27.27,25.58,18.88,16,26,19,391,0,0,2018,Jack Campbell2018,0
2018,8475789,2018,Jack Campbell,L.A,G,5on5,31,77222,52.76,45,1304,44.94,42,168.27,202,696.41,692,19.39,18,387.39,320,306,355,51.07,772,172,40,22.3,20.24,10.23,14,22,9,320,0,0,2018,Jack Campbell2018,0
2018,8475789,2018,Jack Campbell,L.A,G,4on5,31,7937,15.03,12,226,11.19,19,27.2,38,126.68,112,0.52,1,77.54,55,40.81,48,14.33,123,32,21,3.61,3.62,7.8,0,2,10,50,0,0,2018,Jack Campbell2018,0
2018,8475789,2018,Jack Campbell,L.A,G,5on4,31,6883,1.78,2,28,0.86,1,1.9,1,16.29,18,3.04,2,4.33,7,13.62,12,1.77,15,6,2,0.38,0.78,0.62,1,1,0,5,0,0,2018,Jack Campbell2018,0
2018,8473434,2018,Chad Johnson,ANA,G,other,19,3602,0.45,1,12,0.46,0,0.89,0,5.52,5,0.23,1,3.81,5,2.24,2,0.45,6,2,0,0.24,0.21,0,1,0,0,4,0,0,2018,Chad Johnson2018,0
2018,8473434,2018,Chad Johnson,ANA,G,all,19,47429,34.41,49,752,28,30,91.74,104,403.54,404,11.14,12,227.64,169,173.19,206,33.19,427,114,27,12.84,13.42,8.15,17,20,12,184,0,0,2018,Chad Johnson2018,0
2018,8473434,2018,Chad Johnson,ANA,G,5on5,19,36407,26.19,38,604,21.23,26,77.11,89,324.44,319,9.5,9,180.69,123,139.18,171,25.27,348,86,21,10.38,10.29,5.51,13,17,8,149,0,0,2018,Chad Johnson2018,0
2018,8473434,2018,Chad Johnson,ANA,G,4on5,19,4026,6.07,8,116,5.54,3,12.1,13,60.14,64,0.23,0,39.7,38,20.72,22,5.82,63,19,4,1.97,2.05,2.04,1,3,4,30,0,0,2018,Chad Johnson2018,0
2018,8473434,2018,Chad Johnson,ANA,G,5on4,19,3394,1.7,2,20,0.78,1,1.64,2,13.44,16,1.17,2,3.45,3,11.06,11,1.64,10,7,2,0.24,0.86,0.6,2,0,0,1,0,0,2018,Chad Johnson2018,0
2018,8475311,2018,Darcy Kuemper,ARI,G,other,55,5788,13.41,9,158,7.03,11,18.35,15,95.51,96,2.25,5,48.98,46,35.15,41,12.32,75,33,18,2.94,4.3,6.17,1,2,6,32,0,0,2018,Darcy Kuemper2018,0
2018,8475311,2018,Darcy Kuemper,ARI,G,all,55,195072,135.21,127,3200,110.83,119,378.65,378,1652.02,1676,53.23,61,925.35,785,731.79,871,130.74,1788,431,117,47.88,51.64,35.67,46,46,35,864,14,7,2018,Darcy Kuemper2018,0
2018,8475311,2018,Darcy Kuemper,ARI,G,5on5,55,159558,101.38,98,2579,85.14,97,315.72,308,1321.63,1328,42.8,48,740.94,623,581.52,697,98.66,1450,341,77,39.62,40.39,21.37,41,38,19,711,14,7,2018,Darcy Kuemper2018,0
2018,8475311,2018,Darcy Kuemper,ARI,G,4on5,55,13858,16.05,16,379,16.39,9,38.7,49,185.58,186,1.2,2,121.72,103,65.71,83,15.46,206,44,15,4.45,5.24,6.36,2,4,10,114,0,0,2018,Darcy Kuemper2018,0
2018,8475311,2018,Darcy Kuemper,ARI,G,5on4,55,15868,3.85,3,76,1.96,2,5.04,5,44.18,60,6.92,6,11.01,12,46.92,47,3.8,52,11,7,0.68,1.42,1.76,1,2,0,6,0,0,2018,Darcy Kuemper2018,0
2018,8466141,2018,Roberto Luongo,FLA,G,other,43,2942,7.12,6,91,3.9,6,10.73,8,52.46,56,1.21,3,32.51,30,17.82,23,6.76,48,18,8,1.88,1.93,3.31,3,0,3,17,0,0,2018,Roberto Luongo2018,1
2018,8466141,2018,Roberto Luongo,FLA,G,all,43,139610,105.47,122,2258,79.66,88,273.98,283,1193.87,1204,37.95,58,668.21,552,523.41,601,101.68,1258,336,97,36.84,39.48,29.14,41,49,32,567,0,0,2018,Roberto Luongo2018,1
2018,8466141,2018,Roberto Luongo,FLA,G,5on5,43,115171,81.88,94,1865,63.91,74,233.25,247,986.48,995,30.03,48,547.83,449,433.17,493,79.08,1049,274,70,30.44,32.2,19.25,30,44,20,472,0,0,2018,Roberto Luongo2018,1
2018,8466141,2018,Roberto Luongo,FLA,G,4on5,43,9703,11.09,12,227,9.54,6,23.68,18,111.85,102,0.85,1,74.38,64,39.27,57,10.65,122,30,10,3.55,3.54,4,5,1,6,65,0,0,2018,Roberto Luongo2018,1
2018,8466141,2018,Roberto Luongo,FLA,G,5on4,43,11794,4.62,9,62,1.83,2,4.94,7,35.48,42,5.62,6,9.84,7,29.6,25,4.44,33,10,9,0.76,1.28,2.59,3,3,3,10,0,0,2018,Roberto Luongo2018,1
2018,8480363,2018,Kaden Fulcher,DET,G,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Kaden Fulcher2018,0
2018,8480363,2018,Kaden Fulcher,DET,G,all,1,1633,1.23,2,18,0.74,0,2.1,1,10.54,11,0.29,0,5.64,5,4,6,1.22,11,2,1,0.4,0.28,0.55,1,0,1,4,0,0,2018,Kaden Fulcher2018,0
2018,8480363,2018,Kaden Fulcher,DET,G,5on5,1,1459,0.68,1,17,0.71,0,2.03,1,9.73,10,0.23,0,5.44,5,3.87,6,0.67,11,2,0,0.4,0.28,0,1,0,0,4,0,0,2018,Kaden Fulcher2018,0
2018,8480363,2018,Kaden Fulcher,DET,G,4on5,1,54,0.55,1,1,0.03,0,0.07,0,0.81,1,0,0,0.2,0,0.14,0,0.55,0,0,1,0,0,0.55,0,0,1,0,0,0,2018,Kaden Fulcher2018,0
2018,8480363,2018,Kaden Fulcher,DET,G,5on4,1,120,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Kaden Fulcher2018,0
2018,8474550,2018,Antti Niemi,MTL,G,other,17,2357,2.5,3,40,2.03,1,4.72,5,24.76,28,0.56,5,15.68,13,9.3,13,2.38,27,7,1,0.97,0.86,0.67,2,0,1,5,0,0,2018,Antti Niemi2018,0
2018,8474550,2018,Antti Niemi,MTL,G,all,17,57828,44.38,60,941,35.27,37,116.55,103,508.68,539,16.47,15,288.93,237,216.32,264,42.58,533,151,34,15.28,17.95,11.14,21,22,17,223,0,0,2018,Antti Niemi2018,0
2018,8474550,2018,Antti Niemi,MTL,G,5on5,17,47446,31.04,44,763,25.87,24,95.56,88,401.12,424,13.71,7,226.52,184,176.95,212,30.23,436,113,20,12.19,13.26,5.59,18,17,9,194,0,0,2018,Antti Niemi2018,0
2018,8474550,2018,Antti Niemi,MTL,G,4on5,17,4295,8.66,11,111,6.22,10,13.77,10,66.28,70,0.31,1,40.63,34,20.52,27,8.07,58,25,9,1.66,3.19,3.8,1,4,6,19,0,0,2018,Antti Niemi2018,0
2018,8474550,2018,Antti Niemi,MTL,G,5on4,17,3730,1.27,1,19,0.64,0,1.6,0,11.98,12,1.87,2,3.53,3,8.62,12,1.26,10,4,2,0.3,0.45,0.52,0,1,0,3,0,0,2018,Antti Niemi2018,0
2018,8480112,2018,Hunter Miska,ARI,G,other,1,53,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Hunter Miska2018,0
2018,8480112,2018,Hunter Miska,ARI,G,all,1,1096,0.29,1,18,0.43,0,2.08,1,7.72,9,0.33,0,4.52,5,3.45,4,0.29,10,1,0,0.21,0.09,0,1,0,0,7,0,0,2018,Hunter Miska2018,0
2018,8480112,2018,Hunter Miska,ARI,G,5on5,1,982,0.29,1,17,0.43,0,2.08,1,7.72,9,0.19,0,4.52,5,3.45,4,0.29,10,1,0,0.21,0.09,0,1,0,0,6,0,0,2018,Hunter Miska2018,0
2018,8480112,2018,Hunter Miska,ARI,G,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Hunter Miska2018,0
2018,8480112,2018,Hunter Miska,ARI,G,5on4,1,61,0,0,1,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,Hunter Miska2018,0
2018,8478916,2018,Joey Daccord,OTT,G,other,1,100,0.11,0,3,0.12,0,0.54,1,2.15,2,0,0,1.08,1,1.08,1,0.11,3,0,0,0.11,0,0,0,0,0,0,0,0,2018,Joey Daccord2018,0
2018,8478916,2018,Joey Daccord,OTT,G,all,1,3600,2.81,5,74,2.37,2,9.6,9,41.77,40,0.76,3,22.41,17,19.52,24,2.76,45,11,2,1.14,1.23,0.44,2,1,2,16,0,0,2018,Joey Daccord2018,0
2018,8478916,2018,Joey Daccord,OTT,G,5on5,1,2982,2.23,3,63,2.03,2,8.24,8,35.02,33,0.67,2,19.2,15,15.25,19,2.18,37,10,1,0.88,1.13,0.22,1,1,1,15,0,0,2018,Joey Daccord2018,0
2018,8478916,2018,Joey Daccord,OTT,G,4on5,1,138,0.44,2,5,0.2,0,0.66,0,2.71,3,0,0,1.75,1,0.85,1,0.44,2,1,1,0.12,0.1,0.22,1,0,1,1,0,0,2018,Joey Daccord2018,0
2018,8478916,2018,Joey Daccord,OTT,G,5on4,1,380,0.03,0,3,0.04,0,0.16,0,1.88,2,0.08,1,0.39,0,2.33,3,0.03,3,0,0,0.03,0,0,0,0,0,0,0,0,2018,Joey Daccord2018,0
2018,8475852,2018,Petr Mrazek,CAR,G,other,40,4855,7.59,5,112,5.07,4,12.12,6,63.59,60,2.02,2,36.31,30,24.77,44,7.13,56,25,8,2.23,2.98,2.37,0,5,0,23,0,0,2018,Petr Mrazek2018,0
2018,8475852,2018,Petr Mrazek,CAR,G,all,40,143211,97.93,95,2046,73.97,67,251.08,215,1106.09,1103,46.09,47,605.87,508,485.55,630,95.31,1166,310,76,34.68,38.29,24.96,26,43,26,494,6,3,2018,Petr Mrazek2018,0
2018,8475852,2018,Petr Mrazek,CAR,G,5on5,40,116497,69.22,60,1629,54.97,50,205.65,180,873.26,870,37.87,40,474.22,400,390.17,498,67.7,941,238,44,28.11,29.3,11.81,21,29,10,406,4,2,2018,Petr Mrazek2018,0
2018,8475852,2018,Petr Mrazek,CAR,G,4on5,40,11632,17.55,24,262,12.56,13,29.84,28,142.62,135,0.81,0,87.54,68,46.84,64,16.91,142,40,17,3.73,5.05,8.78,4,7,13,63,2,1,2018,Petr Mrazek2018,0
2018,8475852,2018,Petr Mrazek,CAR,G,5on4,40,10227,3.05,5,41,1.31,0,3.22,1,25.14,36,5.39,5,7.05,9,23.38,24,3.05,26,7,6,0.6,0.96,1.49,1,2,2,2,0,0,2018,Petr Mrazek2018,0
2018,8477465,2018,Tristan Jarry,PIT,G,other,2,101,0.04,0,2,0.03,0,0.16,0,0.71,1,0,0,0.3,0,0.45,1,0.04,1,0,0,0.04,0,0,0,0,0,1,0,0,2018,Tristan Jarry2018,0
2018,8477465,2018,Tristan Jarry,PIT,G,all,2,7203,2.88,7,98,2.97,0,13.41,18,53.18,62,2.06,1,30.14,23,23.78,25,2.87,66,8,1,1.65,1.03,0.21,6,1,0,23,0,0,2018,Tristan Jarry2018,0
2018,8477465,2018,Tristan Jarry,PIT,G,5on5,2,6635,2.74,6,93,2.86,0,13.03,18,51.37,59,1.9,1,29.04,23,22.59,23,2.73,63,8,1,1.5,1.03,0.21,5,1,0,21,0,0,2018,Tristan Jarry2018,0
2018,8477465,2018,Tristan Jarry,PIT,G,4on5,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,Tristan Jarry2018,0
2018,8477465,2018,Tristan Jarry,PIT,G,5on4,2,448,0,0,1,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,Tristan Jarry2018,0
2018,8471418,2018,Anton Khudobin,DAL,G,other,41,3400,8.16,7,110,4.99,6,11.2,13,62.07,62,1.18,5,39.89,33,21.72,27,7.4,55,27,8,1.93,3.39,2.83,2,3,2,20,0,0,2018,Anton Khudobin2018,0
2018,8471418,2018,Anton Khudobin,DAL,G,all,41,133207,100.61,95,2252,81.55,81,272.45,287,1191.1,1230,33.99,40,674.93,557,512.07,617,96.6,1290,308,86,35.59,38.05,26.97,35,36,24,568,2,1,2018,Anton Khudobin2018,0
2018,8471418,2018,Anton Khudobin,DAL,G,5on5,41,110899,71.51,65,1778,60.07,62,223.67,231,934.02,961,27.97,31,521.52,425,409.36,501,69.31,1044,216,58,28.5,27.19,15.81,26,25,14,460,2,1,2018,Anton Khudobin2018,0
2018,8471418,2018,Anton Khudobin,DAL,G,4on5,41,10046,17.73,21,310,14.84,11,33.58,37,164.02,171,0.53,1,103.82,90,54.56,63,16.78,157,59,14,4.51,6.67,6.55,5,8,8,80,0,0,2018,Anton Khudobin2018,0
2018,8471418,2018,Anton Khudobin,DAL,G,5on4,41,8862,3.02,1,46,1.28,2,3.14,5,26.07,31,4.16,3,6.56,5,24.13,25,2.91,27,6,6,0.46,0.79,1.78,1,0,0,7,0,0,2018,Anton Khudobin2018,0
2018,8474152,2018,Scott Darling,CAR,G,other,8,460,0.53,0,11,0.46,0,1.4,1,7.55,8,0.35,0,4.03,1,3.37,7,0.51,8,2,0,0.32,0.21,0,0,0,0,1,0,0,2018,Scott Darling2018,0
2018,8474152,2018,Scott Darling,CAR,G,all,8,29134,21.26,27,438,15.56,21,55.02,34,244.02,232,10.05,11,130.7,105,105.61,141,20.67,258,61,17,8.34,7.61,5.32,10,8,9,102,0,0,2018,Scott Darling2018,0
2018,8474152,2018,Scott Darling,CAR,G,5on5,8,24105,17.3,24,362,12.59,17,46.72,27,201.04,191,7.78,8,108.35,90,86.5,113,16.88,210,56,12,7,7.03,3.27,10,8,6,84,0,0,2018,Scott Darling2018,0
2018,8474152,2018,Scott Darling,CAR,G,4on5,8,2115,2.26,3,48,1.98,3,5,2,23.34,21,0.39,1,14.46,12,7.53,12,2.14,28,1,3,0.6,0.08,1.57,0,0,3,16,0,0,2018,Scott Darling2018,0
2018,8474152,2018,Scott Darling,CAR,G,5on4,8,2454,0.74,0,11,0.32,0,1.16,3,8.36,8,1.53,2,2.27,0,6.27,8,0.74,9,1,1,0.29,0.18,0.26,0,0,0,0,0,0,2018,Scott Darling2018,0
2018,8477293,2018,Antti Raanta,ARI,G,other,12,928,1.26,3,20,0.63,1,2.03,1,10.19,12,0.28,0,4.96,1,4.81,8,1.25,9,4,1,0.39,0.52,0.34,1,2,0,6,0,0,2018,Antti Raanta2018,0
2018,8477293,2018,Antti Raanta,ARI,G,all,12,41226,32.76,33,674,25.72,32,80.53,82,358.5,350,12.09,12,195.53,168,151.65,174,31.04,370,105,26,10.3,13.03,9.43,11,14,8,173,0,0,2018,Antti Raanta2018,0
2018,8477293,2018,Antti Raanta,ARI,G,5on5,12,33145,23.67,19,536,19.62,22,66.89,70,285.91,272,9.62,9,155.17,135,122.08,142,22.85,292,90,16,8.29,11.13,4.26,7,8,4,138,0,0,2018,Antti Raanta2018,0
2018,8477293,2018,Antti Raanta,ARI,G,4on5,12,4206,7.19,6,105,5.09,9,10.59,10,54.1,55,0.76,0,33.08,30,17.25,19,6.3,58,9,9,1.3,1.06,4.83,0,2,4,29,0,0,2018,Antti Raanta2018,0
2018,8477293,2018,Antti Raanta,ARI,G,5on4,12,2947,0.64,5,13,0.37,0,1.01,1,8.3,11,1.4,3,2.31,2,7.51,5,0.64,11,2,0,0.31,0.33,0,3,2,0,0,0,0,2018,Antti Raanta2018,0
2018,8476899,2018,Matt Murray,PIT,G,other,50,5700,12.53,13,144,6.54,10,17.02,19,88.07,94,2.05,1,52.02,37,30.78,39,11.69,73,34,15,2.81,4.16,5.55,7,3,3,22,0,0,2018,Matt Murray2018,0
2018,8476899,2018,Matt Murray,PIT,G,all,50,172887,130.45,129,2910,102.28,108,355,346,1550.8,1593,49.02,54,859,713,679.55,826,126.1,1681,385,111,47.33,46.68,36.44,42,49,38,733,4,2,2018,Matt Murray2018,0
